#          Chi2            h           Omegam           Omegak          
        30.5903        0.696486        0.153686        0.324864 
        32.2054        0.696269        0.174192        0.253663 
        33.4666        0.696578        0.151751        0.284981 
         33.538        0.691747        0.222071        0.306274 
        33.1074        0.696177        0.262089        0.188597 
        33.8447        0.699133        0.194609        0.157486 
        35.3837        0.696838        0.226478        0.105061 
        32.4072        0.707751        0.188885        0.126213 
        30.7391        0.701478         0.21778        0.201673 
        30.3372         0.70047        0.177751        0.225526 
        30.8387        0.706465         0.20327         0.13349 
        32.3041        0.702561        0.229407        0.185784 
        32.4052        0.707297        0.184556        0.197767 
        31.1451        0.704527         0.18481        0.225739 
        29.8424        0.700515        0.219997        0.190128 
        32.0821        0.706913        0.166994        0.196558 
        30.6426        0.695467        0.194002        0.251429 
        33.8379         0.69051        0.209326        0.262405 
        32.2987        0.692198         0.17178        0.326472 
        30.6015        0.701896        0.144102        0.316521 
        29.9617        0.700673        0.174499        0.273702 
        30.4533        0.698535        0.187329         0.28895 
        31.0369        0.699067        0.206939        0.254907 
        29.6916           0.701        0.229365        0.161822 
        31.7294        0.704913        0.218052        0.169121 
        35.6635        0.709399         0.17805         0.21615 
         36.878        0.712139        0.152467        0.210567 
        30.6389        0.705105        0.187296        0.178637 
        29.7471        0.702463        0.202186        0.191644 
        31.3758        0.698434        0.179754        0.224602 
         31.436        0.700322        0.145138        0.284986 
        34.4446        0.691835        0.197258        0.249414 
        33.0343        0.704498        0.164567        0.187067 
        31.0842        0.703745        0.166303        0.268656 
        35.5606        0.707545        0.191572        0.221842 
        34.7418        0.702148        0.135419        0.255363 
        30.6857        0.702969        0.159025         0.28171 
        31.6936        0.703907        0.180093        0.254635 
        30.7768        0.705139        0.202612        0.175608 
        30.1415        0.702101         0.19556        0.223561 
        30.0765         0.69876        0.236447         0.17781 
        32.5097         0.70716        0.202779        0.171768 
        32.6321        0.704573        0.192451         0.12479 
        30.1491        0.702785        0.178499        0.217746 
        29.5019        0.700657        0.206024        0.200532 
        29.6534        0.700024        0.198441        0.229589 
        30.3078        0.697287        0.206052        0.201765 
        31.5429        0.705399        0.158002        0.233122 
        29.5408        0.699464        0.205606        0.196353 
        30.3245        0.696168        0.250541          0.1564 
        29.4052        0.700355        0.235972        0.121692 
         30.765        0.706092        0.212194         0.13928 
        29.7747        0.704293          0.2235        0.113536 
        32.4883        0.705963        0.175614         0.16066 
         31.152        0.705477        0.198702        0.184805 
        32.8154        0.708375        0.192605        0.169827 
        29.8687        0.703935         0.21025        0.152557 
         30.503        0.702561        0.195452        0.225663 
         30.486         0.69868        0.169622        0.260196 
        32.5712        0.696732        0.142695        0.313134 
        34.8018        0.693033        0.152103        0.319666 
        32.7527        0.693237        0.167513        0.307362 
        32.6546        0.699869        0.178264        0.324596 
         31.914        0.700336        0.174877        0.208137 
        30.4438         0.70459        0.203517        0.135095 
        30.1084        0.704937        0.220721        0.101963 
        34.7436         0.70932        0.203303       0.0531856 
        31.8917        0.708963        0.213294       0.0864933 
        33.5132        0.701047        0.267344        0.136606 
        30.3663        0.704592        0.209732        0.162899 
        32.6803        0.703541        0.196337        0.122563 
        33.6519        0.707227        0.228123        0.137982 
        29.4354        0.701565        0.232342        0.139204 
        30.2303        0.701953        0.242335       0.0661612 
        30.3342        0.700048        0.275874       0.0866891 
        31.1054        0.703653        0.277549       0.0576761 
        29.4337        0.703959        0.275888      0.00322147 
        30.4974        0.707001        0.267413      -0.0272904 
